timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal_range,diurnal,next_time,gain
2022-01-06 05:00:00,320.90991238,2022-01-06 05:00:00,0,-3.10591331790124e-05,-2.470209769358705,-1.781919969135812e-05,-0.2831334369940611,0.014074024259499851,0.06552867151830426,2022-01-06 02:00:00,-0.05901519102492338
2022-01-06 02:00:00,341.03623068,2022-01-06 02:00:00,0,-1.3239933487654283e-05,-1.0530046945728389,-2.502895733024685e-05,-0.11493428192791519,0.07767310862757945,0.36164607415868527,2022-01-04 08:00:00,-0.0557750489172481
2022-01-05 23:00:00,349.61570758,2022-01-05 23:00:00,0,1.1789023842592566e-05,0.9376102578050389,1.3279766851851795e-05,-0.13391487115567113,0.1047842209067233,0.4878754409893359,2021-12-30 23:00:00,0.056174850821804026
2022-01-05 21:00:00,344.52284928,2022-01-05 21:00:00,0,-1.4907430092592294e-06,-0.11856248285653008,1.8596309259259843e-06,-0.19099248638363114,0.08869080929172499,0.41294449985384263,2022-01-04 01:00:00,-0.05411311163934372
2022-01-05 19:00:00,345.16685026,2022-01-05 19:00:00,0,-3.3503739351852136e-06,-0.26646353515402393,-3.3670052932099055e-06,-0.2583793598371391,0.09072584978197426,0.4224196504826318,2022-01-04 01:00:00,-0.05234500805972212
2022-01-05 16:00:00,347.33789257,2022-01-05 16:00:00,0,1.663135802469166e-08,0.001322733085740352,1.6190045987653644e-06,-0.1861224128414168,0.0975863346944265,0.454362075335347,2021-12-30 18:00:00,0.06902773787198953
2022-01-05 13:00:00,347.32711545,2022-01-05 13:00:00,0,-1.6023732407406727e-06,-0.1274407115814569,-4.91071882715988e-07,-0.08658953155695313,0.09755227903884617,0.4542035121677187,2021-12-30 18:00:00,0.06899456832596294
2022-01-05 11:00:00,348.01934069,2022-01-05 11:00:00,0,-1.1113013580246848e-06,-0.08838454877257011,-2.3904624922838603e-06,-0.07897291435068128,0.09973970799551095,0.4643881836538546,2021-12-30 23:00:00,0.05135229129330565
2022-01-05 08:00:00,348.73946397,2022-01-05 08:00:00,0,1.2791611342591758e-06,0.10173485242550645,4.5191358564813215e-06,-0.025305619976651653,0.10201529464566036,0.4749833174520948,2021-12-30 23:00:00,0.05352775446998019
2022-01-05 06:00:00,348.18686636,2022-01-05 06:00:00,0,-3.2399747222221457e-06,-0.2576832123800722,-7.439900462944995e-08,-0.00704348516020155,0.10026908843466216,0.466852979526431,2021-12-30 23:00:00,0.05185837953729743
2022-01-05 04:00:00,349.58653544,2022-01-05 04:00:00,0,-3.1655757175926958e-06,-0.25176607531745715,1.2095420763888668e-05,0.015002282692054388,0.10469203706239553,0.48744623291473904,2021-12-30 23:00:00,0.05608672297186863
2022-01-05 02:00:00,350.95406415,2022-01-05 02:00:00,0,-1.5260996481481365e-05,-1.2137448389634284,-8.712207608024553e-06,0.03069686756459144,0.10901342225101514,0.5075666068254192,2021-12-30 23:00:00,0.0602179716542475
2022-01-05 00:00:00,357.54681463,2022-01-05 00:00:00,0,-6.548788873456812e-06,-0.5208413950075018,-1.3259172376543213e-05,0.13926161775744222,0.12984648708410054,0.6045653782496844,2021-12-30 23:00:00,0.08013440304949884
2022-01-04 21:00:00,361.79042982,2022-01-04 21:00:00,0,6.710383503086401e-06,0.5336934160373947,1.0821161111110552e-06,0.16763116141642337,0.14325629390875336,0.6670014527039013,2022-01-01 22:00:00,0.052475461816340795
