timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal,next_time
2022-02-01 02:30:00,51982.73006289,2022-02-01 02:30:00,0,-0.0006940477937037311,-0.3406876265878108,-0.0018499813130247388,0.07539836404616822,0.8382977204639417,2022-02-02 00:30:00
2022-02-01 03:00:00,52177.87924856,2022-02-01 03:00:00,0,0.0018069369043518639,0.8869721234217263,0.002500984698055595,0.09794207958437816,0.9225750082741401,2022-02-02 01:00:00
2022-02-01 03:45:00,52080.92339564,2022-02-01 03:45:00,0,-0.0005984929192592613,-0.2937825522129484,-0.002405429823611125,0.12617131677998364,0.8807035738975721,2022-02-02 00:30:00
2022-02-01 04:15:00,51944.13148368,2022-02-01 04:15:00,0,-0.0012665917774073831,-0.621732610369421,-0.0006680988581481218,0.12010685690134738,0.8216285063036202,2022-02-02 00:30:00
2022-02-01 05:00:00,52113.45681208,2022-02-01 05:00:00,0,0.0010452180765432226,0.5130667786780588,0.0023118098539506057,0.11240905035579256,0.8947534818761775,2022-02-02 00:30:00
2022-02-01 05:45:00,52026.80708171,2022-02-01 05:45:00,0,-0.0005348748788271706,-0.2625543293159121,-0.0015800929553703932,0.11189069778771871,0.8573328580595992,2022-02-02 00:30:00
2022-02-01 06:30:00,52320.30358256,2022-02-01 06:30:00,0,0.0018117067953703724,0.8893135224794284,0.0023465816741975428,0.13019196429345553,0.984082498282279,2022-02-02 01:00:00
2022-02-01 07:00:00,52112.8839322,2022-02-01 07:00:00,0,-0.0019205523181481784,-0.9427425847951421,-0.003732259113518551,0.0640312265291144,0.8945060775000739,2022-02-02 00:30:00
2022-02-01 07:30:00,52084.46506276,2022-02-01 07:30:00,0,-0.0002631376799999998,-0.12916653936269237,0.0016574146381481787,0.03680181641181742,0.8822330811726109,2022-02-02 00:30:00
2022-02-01 08:00:00,52130.68480597,2022-02-01 08:00:00,0,0.0004279605852777793,0.21007325056587559,0.0006910982652777791,0.07620817929387073,0.9021935774854655,2022-02-02 00:30:00
2022-02-01 08:45:00,51938.31425743,2022-02-01 08:45:00,0,-0.001187472521851844,-0.5828952973815529,-0.0016154331071296232,0.09173868292072275,0.8191162741913252,2022-02-02 00:30:00
2022-02-01 09:15:00,51944.086139,2022-02-01 09:15:00,0,5.3443347870361995e-05,0.026233765899171792,0.0012409158697222061,0.21680906538912503,0.8216089237128239,2022-02-02 00:30:00
2022-02-01 10:00:00,51844.19260726,2022-02-01 10:00:00,0,-0.0006166267391357748,-0.30268391046341125,-0.0006700700870061368,0.21918897966150327,0.7784688209451651,2022-02-02 00:30:00
2022-02-01 10:45:00,52093.04174905,2022-02-01 10:45:00,0,0.0015361058135184764,0.7540291152034746,0.0021527325526542514,0.22619412942332984,0.8859370159671032,2022-02-02 00:30:00
2022-02-01 11:30:00,52150.76406977,2022-02-01 11:30:00,0,0.00035631062172839764,0.17490239310016908,-0.0011797951917900788,0.22171718874437155,0.9108650248629141,2022-02-02 00:30:00
2022-02-01 12:15:00,52236.34118321,2022-02-01 12:15:00,0,0.0005282537866667014,0.2593042301238494,0.00017194316493830377,0.23721738471636197,0.9478224274500059,2022-02-02 01:00:00
2022-02-01 12:45:00,52180.30351931,2022-02-01 12:45:00,0,-0.0005188672583333553,-0.2546966597392196,-0.0010471210450000567,0.23348636663373426,0.923621955833907,2022-02-02 01:00:00
2022-02-01 13:00:00,52172.65710145,2022-02-01 13:00:00,0,-0.00014160033074073943,-0.06950743312167984,0.0003772669275926158,0.22529734501872306,0.9203197675286278,2022-02-02 01:00:00
2022-02-01 13:30:00,52213.47493088,2022-02-01 13:30:00,0,0.00037794286509260593,0.18552102443417778,0.0005195431958333453,0.2252854279390933,0.9379473889140273,2022-02-02 01:00:00
2022-02-01 14:00:00,51955.9690625,2022-02-01 14:00:00,0,-0.002384313596111126,-1.1703893412949853,-0.002762256461203732,0.1885571445381965,0.8267406928278109,2022-02-02 00:30:00
2022-02-01 14:30:00,51872.667450199995,2022-02-01 14:30:00,0,-0.0007713112250000483,-0.37861397008917647,0.0016130023711110777,0.1700183614455868,0.790765990034366,2022-02-02 00:30:00
2022-02-01 15:00:00,51907.64994975,2022-02-01 15:00:00,0,0.0003239120328703898,0.15899887976439916,0.001095223257870438,0.18480722001792332,0.8058735610589315,2022-02-02 00:30:00
2022-02-01 15:45:00,51993.97725,2022-02-01 15:45:00,0,0.0005328845694444838,0.26157734504204166,0.000208972536574094,0.1704650162117691,0.8431549399387286,2022-02-02 00:30:00
2022-02-01 16:15:00,52154.67421769,2022-02-01 16:15:00,0,0.0014879348860184916,0.7303834252245093,0.0009550503165740078,0.18482189849414704,0.9125536645592736,2022-02-02 00:30:00
2022-02-01 16:45:00,52151.06370369999,2022-02-01 16:45:00,0,-3.343068509268589e-05,-0.01641013898863207,-0.0015213655711111774,0.18470512187547855,0.9109944250183339,2022-02-02 00:30:00
2022-02-01 17:30:00,51934.48681319,2022-02-01 17:30:00,0,-0.0013368943858641379,-0.6562420908912884,-0.001303463700771452,0.17205273798228948,0.817463350974226,2022-02-02 00:30:00
2022-02-01 18:15:00,51557.28872222,2022-02-01 18:15:00,0,-0.0023283832775925902,-1.1429347947302653,-0.0009914888917284524,0.13609935597671316,0.654566273207825,2022-02-01 23:45:00
2022-02-01 19:00:00,51749.08252174,2022-02-01 19:00:00,0,0.0011839123427160325,0.581147710268662,0.0035122956203086225,0.14647030302380898,0.7373945011958808,2022-02-02 00:30:00
2022-02-01 19:30:00,51900.8690991,2022-02-01 19:30:00,0,0.0014054312718518405,0.6898848302425168,0.00022151892913580798,0.17607361904049204,0.8029451773207875,2022-02-02 00:30:00
2022-02-01 20:15:00,52076.55603499,2022-02-01 20:15:00,0,0.0010844872585802489,0.5323428639096619,-0.0003209440132715916,0.20764280990103956,0.8788174819356332,2022-02-02 00:30:00
